" Date","W1 Open","W1 Low","W1 High","W1 Close","W1 SMA (50D)","W1 SMA (200D)"
01-04-1978,"274.38 ","273.25 ","277.75 ","277.50 ","266.63 ",""
01-05-1978,"278.25 ","273.50 ","278.50 ","273.50 ","267.06 ",""
01-06-1978,"274.25 ","272.25 ","277.50 ","277.00 ","267.58 ",""
01-09-1978,"277.38 ","274.50 ","277.75 ","276.25 ","268.00 ",""
01-10-1978,"277.63 ","276.75 ","279.75 ","279.75 ","268.44 ",""
01-11-1978,"279.75 ","278.00 ","280.75 ","279.00 ","268.85 ",""
01-12-1978,"277.25 ","276.50 ","279.00 ","277.50 ","269.21 ",""
01-13-1978,"277.88 ","276.50 ","279.00 ","276.75 ","269.52 ",""
01-16-1978,"275.75 ","268.00 ","276.00 ","270.00 ","269.61 ",""
01-17-1978,"268.50 ","267.50 ","271.75 ","270.75 ","269.75 ",""
01-18-1978,"271.25 ","270.00 ","272.75 ","270.75 ","269.82 ",""
01-19-1978,"270.63 ","270.25 ","272.00 ","270.75 ","269.86 ",""
01-20-1978,"271.25 ","271.00 ","274.00 ","273.75 ","269.99 ",""
01-23-1978,"273.38 ","273.00 ","277.25 ","275.50 ","270.14 ",""
01-24-1978,"275.75 ","273.25 ","276.00 ","273.75 ","270.24 ",""
01-25-1978,"273.63 ","272.75 ","274.75 ","273.50 ","270.31 ",""
01-26-1978,"272.38 ","269.00 ","273.50 ","269.75 ","270.25 ",""
01-27-1978,"270.13 ","270.00 ","273.25 ","272.50 ","270.12 ",""
01-30-1978,"273.13 ","270.50 ","274.25 ","270.75 ","269.89 ",""
01-31-1978,"270.13 ","266.25 ","270.25 ","266.75 ","269.68 ",""
02-01-1978,"265.38 ","265.00 ","269.50 ","267.50 ","269.41 ",""
02-02-1978,"268.63 ","267.25 ","269.50 ","268.50 ","269.24 ",""
02-03-1978,"267.88 ","265.75 ","268.50 ","267.50 ","269.13 ",""
02-06-1978,"268.63 ","268.25 ","270.00 ","268.25 ","269.06 ",""
02-07-1978,"268.63 ","267.25 ","268.75 ","267.50 ","268.92 ",""
02-08-1978,"267.88 ","265.00 ","268.00 ","265.00 ","268.87 ",""
02-09-1978,"264.88 ","264.00 ","267.00 ","266.25 ","268.81 ",""
02-10-1978,"267.13 ","267.00 ","269.50 ","269.25 ","268.92 ",""
02-13-1978,"271.25 ","266.50 ","271.50 ","267.50 ","268.94 ",""
02-14-1978,"268.88 ","266.50 ","270.00 ","269.50 ","269.02 ",""
02-15-1978,"269.13 ","266.25 ","269.75 ","266.50 ","269.23 ",""
02-16-1978,"266.38 ","264.50 ","266.50 ","265.00 ","269.38 ",""
02-17-1978,"265.50 ","265.00 ","267.00 ","265.50 ","269.50 ",""
02-21-1978,"265.00 ","263.25 ","267.50 ","264.50 ","269.56 ",""
02-22-1978,"264.75 ","263.50 ","265.75 ","263.75 ","269.64 ",""
02-23-1978,"263.63 ","258.75 ","263.75 ","258.75 ","269.74 ",""
02-24-1978,"258.50 ","256.50 ","260.00 ","256.75 ","269.73 ",""
02-27-1978,"256.50 ","253.50 ","256.50 ","254.00 ","269.70 ",""
02-28-1978,"253.00 ","251.75 ","253.75 ","253.00 ","269.63 ",""
03-01-1978,"253.63 ","253.50 ","259.25 ","259.00 ","269.70 ",""
03-02-1978,"258.50 ","258.00 ","261.25 ","260.50 ","269.81 ",""
03-03-1978,"262.50 ","262.50 ","269.50 ","265.75 ","269.96 ",""
03-06-1978,"266.50 ","266.50 ","270.50 ","270.00 ","269.97 ",""
03-07-1978,"271.00 ","271.00 ","280.00 ","280.00 ","270.15 ",""
03-08-1978,"280.50 ","278.50 ","283.75 ","280.00 ","270.26 ",""
03-09-1978,"282.50 ","274.75 ","282.50 ","278.50 ","270.23 ",""
03-10-1978,"274.50 ","271.00 ","276.00 ","273.00 ","270.03 ",""
03-13-1978,"273.00 ","270.00 ","274.75 ","274.00 ","269.90 ",""
03-14-1978,"276.00 ","274.00 ","277.50 ","275.25 ","269.82 ",""
03-15-1978,"275.00 ","275.00 ","282.00 ","280.00 ","269.93 ",""
03-16-1978,"280.00 ","279.00 ","281.75 ","280.25 ","269.98 ",""
03-17-1978,"285.00 ","285.00 ","297.00 ","295.50 ","270.42 ",""
03-20-1978,"293.00 ","288.00 ","298.00 ","289.50 ","270.67 ",""
03-21-1978,"290.00 ","281.75 ","290.00 ","284.75 ","270.84 ",""
03-22-1978,"294.50 ","293.00 ","298.50 ","295.00 ","271.14 ",""
03-23-1978,"295.50 ","292.25 ","297.00 ","295.00 ","271.46 ",""
03-27-1978,"297.50 ","297.00 ","305.00 ","303.00 ","271.98 ",""
03-28-1978,"300.25 ","299.00 ","304.00 ","302.25 ","272.49 ",""
03-29-1978,"299.25 ","286.00 ","300.50 ","292.50 ","272.94 ",""
03-30-1978,"294.50 ","294.00 ","304.00 ","303.50 ","273.59 ",""
03-31-1978,"310.50 ","307.50 ","314.25 ","313.50 ","274.44 ",""
04-03-1978,"311.75 ","307.00 ","314.50 ","311.25 ","275.25 ",""
04-04-1978,"312.25 ","309.00 ","321.00 ","318.00 ","276.14 ",""
04-05-1978,"320.50 ","317.25 ","326.00 ","321.75 ","277.06 ",""
04-06-1978,"320.50 ","317.50 ","322.00 ","319.75 ","277.99 ",""
04-07-1978,"320.25 ","317.25 ","326.75 ","326.50 ","279.05 ",""
04-10-1978,"329.25 ","327.50 ","333.50 ","331.75 ","280.29 ",""
04-11-1978,"334.75 ","325.50 ","335.00 ","330.75 ","281.45 ",""
04-12-1978,"326.50 ","322.00 ","328.50 ","322.50 ","282.49 ",""
04-13-1978,"319.75 ","312.75 ","320.00 ","313.25 ","283.42 ",""
04-14-1978,"315.00 ","310.50 ","325.50 ","322.25 ","284.51 ",""
04-17-1978,"323.25 ","322.00 ","326.25 ","326.25 ","285.67 ",""
04-18-1978,"326.00 ","318.00 ","326.75 ","324.50 ","286.81 ",""
04-19-1978,"326.25 ","318.50 ","326.50 ","322.25 ","287.88 ",""
04-20-1978,"320.00 ","315.00 ","320.00 ","317.75 ","288.89 ",""
04-21-1978,"320.50 ","311.50 ","320.50 ","315.00 ","289.89 ",""
04-24-1978,"311.25 ","296.00 ","311.50 ","296.50 ","290.50 ",""
04-25-1978,"297.25 ","297.00 ","305.50 ","304.75 ","291.20 ",""
04-26-1978,"305.75 ","298.00 ","306.50 ","300.00 ","291.86 ",""
04-27-1978,"299.00 ","299.00 ","305.00 ","303.25 ","292.53 ",""
04-28-1978,"305.00 ","304.50 ","309.50 ","309.00 ","293.38 ",""
05-01-1978,"307.00 ","300.50 ","308.50 ","301.00 ","294.10 ",""
05-02-1978,"300.00 ","296.00 ","301.00 ","296.00 ","294.71 ",""
05-03-1978,"294.00 ","291.50 ","294.75 ","294.00 ","295.30 ",""
05-04-1978,"297.00 ","295.75 ","299.00 ","297.00 ","295.96 ",""
05-05-1978,"298.50 ","298.50 ","300.50 ","300.00 ","296.79 ",""
05-08-1978,"302.50 ","299.00 ","303.00 ","299.00 ","297.63 ",""
05-09-1978,"299.00 ","297.50 ","302.50 ","301.63 ","298.59 ",""
05-10-1978,"304.00 ","300.00 ","304.00 ","303.25 ","299.59 ",""
05-11-1978,"305.25 ","304.75 ","308.00 ","307.50 ","300.56 ",""
05-12-1978,"308.00 ","307.00 ","312.50 ","312.25 ","301.60 ",""
05-15-1978,"314.25 ","313.50 ","322.25 ","321.50 ","302.71 ",""
05-16-1978,"323.00 ","320.00 ","326.00 ","321.00 ","303.73 ",""
05-17-1978,"320.00 ","319.00 ","325.00 ","320.00 ","304.53 ",""
05-18-1978,"322.50 ","317.00 ","324.50 ","324.50 ","305.42 ",""
05-19-1978,"324.50 ","321.50 ","326.00 ","325.75 ","306.37 ",""
05-22-1978,"321.25 ","318.00 ","323.50 ","323.25 ","307.37 ",""
05-23-1978,"327.50 ","326.00 ","334.00 ","333.50 ","308.56 ",""
05-24-1978,"332.25 ","328.50 ","336.75 ","329.50 ","309.65 ",""
05-25-1978,"328.00 ","326.50 ","334.00 ","333.25 ","310.71 ",""
05-26-1978,"334.25 ","330.25 ","334.50 ","332.75 ","311.76 ",""
05-30-1978,"333.00 ","330.75 ","341.00 ","339.25 ","312.64 ",""
05-31-1978,"339.00 ","331.75 ","340.00 ","332.00 ","313.49 ",""
06-01-1978,"331.00 ","325.25 ","331.00 ","326.25 ","314.32 ",""
06-02-1978,"324.25 ","319.00 ","329.00 ","323.50 ","314.89 ",""
06-05-1978,"323.00 ","320.00 ","330.00 ","329.50 ","315.58 ",""
06-06-1978,"330.50 ","326.50 ","331.00 ","329.00 ","316.10 ",""
06-07-1978,"328.25 ","322.75 ","329.00 ","324.75 ","316.55 ",""
06-08-1978,"324.13 ","321.50 ","326.75 ","324.50 ","317.19 ",""
06-09-1978,"324.13 ","316.00 ","325.50 ","317.50 ","317.47 ",""
06-12-1978,"315.00 ","310.00 ","317.00 ","310.50 ","317.41 ",""
06-13-1978,"311.00 ","309.00 ","313.00 ","310.25 ","317.39 ",""
06-14-1978,"309.75 ","308.25 ","311.75 ","309.50 ","317.22 ",""
06-15-1978,"311.00 ","310.50 ","316.50 ","312.75 ","317.04 ",""
06-16-1978,"312.88 ","311.75 ","321.50 ","321.00 ","317.06 ",""
06-19-1978,"324.25 ","321.00 ","328.00 ","324.25 ","317.02 ",""
06-20-1978,"324.25 ","320.00 ","324.50 ","322.50 ","316.83 ",""
06-21-1978,"323.00 ","319.25 ","324.00 ","319.50 ","316.61 ",""
06-22-1978,"317.25 ","316.50 ","324.00 ","322.50 ","316.61 ",""
06-23-1978,"322.00 ","319.50 ","323.75 ","321.25 ","316.77 ",""
06-26-1978,"323.50 ","320.25 ","324.00 ","321.00 ","316.74 ",""
06-27-1978,"321.00 ","315.50 ","323.00 ","315.75 ","316.53 ",""
06-28-1978,"312.75 ","310.75 ","315.00 ","310.75 ","316.26 ",""
06-29-1978,"310.00 ","309.50 ","313.25 ","310.25 ","316.02 ",""
06-30-1978,"312.25 ","312.00 ","316.25 ","314.75 ","315.96 ",""
07-03-1978,"312.50 ","311.25 ","321.00 ","317.50 ","316.01 ",""
07-05-1978,"319.25 ","318.50 ","327.50 ","326.75 ","316.61 ",""
07-06-1978,"326.00 ","323.00 ","329.00 ","325.25 ","317.02 ","284.24 "
07-07-1978,"326.00 ","324.50 ","326.75 ","324.50 ","317.51 ","284.63 "
07-10-1978,"324.00 ","320.50 ","326.75 ","321.00 ","317.87 ","284.99 "
07-11-1978,"319.50 ","317.00 ","321.25 ","320.50 ","318.10 ","285.34 "
07-12-1978,"318.50 ","315.25 ","319.75 ","315.50 ","318.39 ","285.65 "
07-13-1978,"313.75 ","312.00 ","315.50 ","313.00 ","318.73 ","285.96 "
07-14-1978,"312.75 ","311.00 ","315.25 ","312.00 ","319.09 ","286.27 "
07-17-1978,"311.50 ","307.00 ","311.50 ","308.25 ","319.31 ","286.56 "
07-18-1978,"307.00 ","303.75 ","309.75 ","304.25 ","319.40 ","286.82 "
07-19-1978,"303.00 ","301.50 ","307.00 ","306.75 ","319.55 ","287.07 "
07-20-1978,"307.00 ","306.50 ","308.50 ","306.50 ","319.65 ","287.31 "
07-21-1978,"309.00 ","305.50 ","316.00 ","314.00 ","319.87 ","287.60 "
07-24-1978,"314.00 ","305.00 ","314.00 ","305.00 ","319.81 ","287.84 "
07-25-1978,"302.00 ","302.00 ","308.00 ","304.25 ","319.65 ","288.09 "
07-26-1978,"312.75 ","312.50 ","316.50 ","315.00 ","319.52 ","288.42 "
07-27-1978,"316.25 ","313.50 ","316.75 ","315.25 ","319.41 ","288.74 "
07-28-1978,"319.00 ","315.50 ","322.00 ","315.75 ","319.32 ","289.09 "
07-31-1978,"316.38 ","312.00 ","316.50 ","315.75 ","319.15 ","289.45 "
08-01-1978,"315.75 ","311.25 ","316.00 ","311.75 ","318.87 ","289.76 "
08-02-1978,"309.50 ","308.50 ","312.00 ","309.75 ","318.60 ","290.07 "
08-03-1978,"309.75 ","309.50 ","313.75 ","312.75 ","318.19 ","290.38 "
08-04-1978,"312.38 ","312.25 ","316.00 ","314.75 ","317.89 ","290.72 "
08-07-1978,"314.75 ","305.00 ","315.00 ","305.25 ","317.33 ","291.01 "
08-08-1978,"305.00 ","304.50 ","309.00 ","307.75 ","316.83 ","291.30 "
08-09-1978,"308.25 ","308.00 ","311.75 ","311.25 ","316.27 ","291.60 "
08-10-1978,"310.75 ","310.00 ","313.50 ","312.25 ","315.88 ","291.90 "
08-11-1978,"308.00 ","308.00 ","319.00 ","318.75 ","315.73 ","292.22 "
08-14-1978,"321.50 ","320.00 ","328.00 ","324.50 ","315.75 ","292.55 "
08-15-1978,"325.13 ","322.50 ","331.00 ","330.50 ","315.76 ","292.91 "
08-16-1978,"328.00 ","323.50 ","329.50 ","324.50 ","315.68 ","293.24 "
08-17-1978,"323.88 ","322.00 ","330.75 ","326.75 ","315.71 ","293.57 "
08-18-1978,"326.25 ","326.00 ","332.00 ","329.75 ","315.82 ","293.89 "
08-21-1978,"329.13 ","320.00 ","329.50 ","324.25 ","315.95 ","294.19 "
08-22-1978,"326.00 ","324.00 ","328.00 ","324.00 ","316.23 ","294.48 "
08-23-1978,"323.00 ","322.00 ","330.00 ","329.75 ","316.62 ","294.78 "
08-24-1978,"328.50 ","327.50 ","336.00 ","333.50 ","317.10 ","295.11 "
08-25-1978,"334.88 ","333.50 ","337.50 ","335.50 ","317.55 ","295.45 "
08-28-1978,"331.00 ","329.75 ","333.75 ","331.50 ","317.76 ","295.76 "
08-29-1978,"331.25 ","324.50 ","332.75 ","326.75 ","317.81 ","296.04 "
08-30-1978,"328.50 ","328.25 ","333.50 ","332.25 ","318.00 ","296.34 "
08-31-1978,"333.88 ","333.25 ","336.50 ","335.50 ","318.32 ","296.63 "
09-01-1978,"336.00 ","334.75 ","340.00 ","339.75 ","318.67 ","296.91 "
09-05-1978,"338.00 ","331.00 ","338.50 ","334.75 ","318.94 ","297.20 "
09-06-1978,"333.50 ","333.50 ","337.00 ","335.25 ","319.23 ","297.47 "
09-07-1978,"336.88 ","336.50 ","339.50 ","337.50 ","319.66 ","297.77 "
09-08-1978,"338.50 ","334.50 ","338.50 ","337.25 ","320.19 ","298.10 "
09-11-1978,"336.50 ","333.50 ","336.50 ","333.75 ","320.66 ","298.41 "
09-12-1978,"333.00 ","331.25 ","333.00 ","332.25 ","321.01 ","298.69 "
09-13-1978,"335.00 ","332.50 ","337.75 ","335.25 ","321.37 ","299.03 "
09-14-1978,"336.00 ","335.00 ","338.00 ","336.50 ","321.56 ","299.37 "
09-15-1978,"333.50 ","330.25 ","333.50 ","330.50 ","321.67 ","299.70 "
09-18-1978,"332.00 ","331.50 ","336.00 ","334.75 ","321.87 ","300.04 "
09-19-1978,"335.00 ","333.50 ","338.00 ","337.75 ","322.20 ","300.41 "
09-20-1978,"340.00 ","339.25 ","343.50 ","341.00 ","322.62 ","300.83 "
09-21-1978,"335.00 ","332.25 ","336.75 ","334.00 ","322.99 ","301.21 "
09-22-1978,"333.38 ","333.00 ","342.00 ","339.00 ","323.50 ","301.61 "
09-25-1978,"337.88 ","337.00 ","344.50 ","342.75 ","324.12 ","302.02 "
09-26-1978,"343.38 ","340.25 ","344.00 ","341.25 ","324.78 ","302.42 "
09-27-1978,"342.88 ","341.00 ","345.00 ","343.50 ","325.56 ","302.87 "
09-28-1978,"344.75 ","342.00 ","345.00 ","343.75 ","326.31 ","303.31 "
09-29-1978,"344.00 ","341.00 ","344.00 ","342.50 ","327.02 ","303.74 "
10-02-1978,"342.88 ","342.50 ","348.50 ","348.25 ","327.71 ","304.20 "
10-03-1978,"349.88 ","345.75 ","350.00 ","346.50 ","328.54 ","304.66 "
10-04-1978,"349.00 ","343.25 ","349.00 ","343.75 ","329.33 ","305.10 "
10-05-1978,"344.13 ","343.25 ","345.75 ","345.50 ","329.94 ","305.53 "
10-06-1978,"345.00 ","343.50 ","345.25 ","344.50 ","330.52 ","305.91 "
10-09-1978,"344.25 ","344.00 ","348.00 ","346.50 ","331.14 ","306.29 "
10-10-1978,"347.88 ","344.25 ","348.75 ","345.25 ","331.73 ","306.64 "
10-11-1978,"345.25 ","341.50 ","345.75 ","343.50 ","332.37 ","306.96 "
10-12-1978,"342.25 ","341.25 ","352.00 ","350.25 ","333.18 ","307.29 "
10-13-1978,"350.75 ","348.50 ","353.75 ","352.75 ","333.98 ","307.66 "
10-16-1978,"352.75 ","350.25 ","354.25 ","353.00 ","334.74 ","308.03 "
10-17-1978,"352.25 ","350.25 ","353.50 ","351.00 ","335.65 ","308.41 "
10-18-1978,"350.25 ","348.00 ","350.50 ","349.75 ","336.50 ","308.77 "
10-19-1978,"348.88 ","345.50 ","353.25 ","346.25 ","337.19 ","309.13 "
10-20-1978,"343.25 ","337.50 ","345.50 ","338.00 ","337.71 ","309.44 "
10-23-1978,"337.50 ","334.00 ","339.50 ","335.00 ","338.04 ","309.73 "
10-24-1978,"339.00 ","338.00 ","341.00 ","340.50 ","338.36 ","310.03 "
10-25-1978,"343.25 ","343.00 ","354.50 ","352.50 ","338.80 ","310.40 "
10-26-1978,"352.25 ","349.50 ","369.00 ","359.00 ","339.49 ","310.81 "
10-27-1978,"357.00 ","356.50 ","365.38 ","365.38 ","340.26 ","311.25 "
10-30-1978,"366.50 ","362.25 ","368.00 ","364.00 ","340.94 ","311.72 "
10-31-1978,"359.00 ","357.50 ","362.00 ","361.50 ","341.69 ","312.18 "
11-01-1978,"356.00 ","355.00 ","360.00 ","358.00 ","342.37 ","312.61 "
11-02-1978,"358.75 ","356.50 ","361.00 ","360.75 ","342.99 ","313.06 "
11-03-1978,"360.63 ","358.00 ","367.00 ","366.75 ","343.65 ","313.53 "
11-06-1978,"365.00 ","359.00 ","369.00 ","363.00 ","344.20 ","313.96 "
11-08-1978,"363.50 ","358.50 ","365.00 ","360.50 ","344.78 ","314.40 "
11-09-1978,"359.50 ","353.00 ","360.00 ","356.75 ","345.38 ","314.81 "
11-10-1978,"360.25 ","359.00 ","363.00 ","362.75 ","345.99 ","315.28 "
11-13-1978,"362.00 ","360.00 ","367.50 ","367.25 ","346.63 ","315.75 "
11-14-1978,"365.75 ","362.25 ","366.50 ","362.50 ","347.08 ","316.21 "
11-15-1978,"356.00 ","354.00 ","359.50 ","354.75 ","347.48 ","316.65 "
11-16-1978,"354.50 ","354.00 ","358.75 ","358.38 ","347.94 ","317.11 "
11-17-1978,"357.50 ","356.50 ","362.00 ","358.50 ","348.37 ","317.56 "
11-20-1978,"358.25 ","356.00 ","360.50 ","357.25 ","348.76 ","318.00 "
11-21-1978,"358.00 ","355.00 ","363.00 ","362.75 ","349.35 ","318.48 "
11-22-1978,"364.25 ","364.00 ","367.75 ","367.75 ","350.06 ","318.98 "
11-24-1978,"371.25 ","371.00 ","376.50 ","375.00 ","350.85 ","319.53 "
11-27-1978,"375.00 ","369.00 ","375.00 ","370.50 ","351.53 ","320.05 "
11-28-1978,"368.25 ","364.50 ","371.50 ","366.75 ","352.25 ","320.54 "
11-29-1978,"367.75 ","367.25 ","373.00 ","372.25 ","353.00 ","321.06 "
11-30-1978,"375.25 ","374.00 ","378.75 ","378.00 ","353.81 ","321.60 "
12-01-1978,"378.13 ","373.50 ","378.25 ","374.75 ","354.49 ","322.14 "
12-04-1978,"374.50 ","367.00 ","375.00 ","367.75 ","355.16 ","322.66 "
12-05-1978,"365.50 ","359.00 ","366.50 ","361.50 ","355.61 ","323.14 "
12-06-1978,"361.25 ","360.50 ","366.00 ","360.50 ","355.96 ","323.62 "
12-07-1978,"361.25 ","361.25 ","364.50 ","364.25 ","356.43 ","324.12 "
12-08-1978,"362.75 ","359.50 ","363.50 ","363.00 ","356.81 ","324.64 "
12-11-1978,"362.50 ","358.00 ","362.50 ","359.50 ","357.13 ","325.16 "
12-12-1978,"357.50 ","356.00 ","359.50 ","358.75 ","357.45 ","325.68 "
12-13-1978,"359.75 ","347.00 ","361.00 ","352.25 ","357.54 ","326.18 "
12-14-1978,"352.00 ","347.50 ","352.00 ","348.50 ","357.57 ","326.62 "
12-15-1978,"349.75 ","348.00 ","363.00 ","360.25 ","357.90 ","327.12 "
12-18-1978,"362.50 ","362.50 ","374.50 ","373.75 ","358.47 ","327.66 "
12-19-1978,"373.25 ","361.00 ","377.00 ","373.00 ","359.04 ","328.18 "
12-20-1978,"344.00 ","341.50 ","344.50 ","342.00 ","358.95 ","328.49 "
12-21-1978,"340.50 ","337.50 ","341.50 ","338.25 ","358.81 ","328.78 "
12-22-1978,"339.88 ","339.50 ","341.50 ","340.00 ","358.74 ","329.09 "
12-26-1978,"340.38 ","338.00 ","340.50 ","338.50 ","358.50 ","329.41 "
12-27-1978,"339.50 ","339.00 ","342.50 ","342.25 ","358.30 ","329.75 "
12-28-1978,"343.25 ","342.75 ","346.50 ","344.75 ","358.13 ","330.10 "
12-29-1978,"345.38 ","343.00 ","345.75 ","343.25 ","357.98 ","330.42 "
01-02-1979,"346.00 ","340.50 ","346.50 ","340.75 ","357.80 ","330.72 "
01-03-1979,"337.00 ","335.00 ","339.00 ","337.25 ","357.62 ","330.93 "
01-04-1979,"336.75 ","332.00 ","338.00 ","332.25 ","357.50 ","331.14 "
01-05-1979,"333.75 ","332.50 ","335.50 ","334.00 ","357.48 ","331.39 "
01-08-1979,"334.88 ","334.75 ","337.50 ","336.75 ","357.40 ","331.60 "
01-09-1979,"336.63 ","335.50 ","342.00 ","340.50 ","357.17 ","331.83 "
01-10-1979,"339.75 ","339.00 ","347.00 ","346.50 ","356.92 ","332.04 "
01-11-1979,"347.50 ","346.00 ","355.00 ","354.50 ","356.70 ","332.30 "
01-12-1979,"351.00 ","350.50 ","358.00 ","354.50 ","356.51 ","332.61 "
01-15-1979,"356.50 ","352.50 ","357.00 ","354.75 ","356.37 ","332.87 "
01-16-1979,"353.25 ","348.25 ","353.50 ","350.25 ","356.22 ","333.05 "
01-17-1979,"348.25 ","347.75 ","355.00 ","354.50 ","356.09 ","333.27 "
01-18-1979,"356.25 ","350.75 ","356.50 ","352.25 ","355.80 ","333.44 "
01-19-1979,"352.25 ","351.50 ","356.00 ","355.50 ","355.65 ","333.61 "
01-22-1979,"360.00 ","350.00 ","361.00 ","350.75 ","355.46 ","333.77 "
01-23-1979,"351.25 ","348.25 ","353.00 ","352.50 ","355.37 ","333.90 "
01-24-1979,"353.50 ","349.50 ","354.00 ","352.00 ","355.16 ","334.00 "
01-25-1979,"351.50 ","350.00 ","353.00 ","351.00 ","354.83 ","334.10 "
01-26-1979,"351.50 ","345.50 ","351.75 ","350.25 ","354.59 ","334.24 "
01-29-1979,"349.13 ","346.25 ","349.75 ","349.25 ","354.48 ","334.42 "
01-30-1979,"349.88 ","349.25 ","354.00 ","353.50 ","354.38 ","334.57 "
01-31-1979,"353.38 ","351.00 ","354.00 ","351.50 ","354.24 ","334.70 "
02-01-1979,"351.38 ","348.25 ","352.00 ","351.75 ","354.13 ","334.84 "
02-02-1979,"351.63 ","351.25 ","355.00 ","354.50 ","353.96 ","335.00 "
02-05-1979,"357.50 ","356.50 ","362.00 ","358.50 ","353.78 ","335.20 "
02-06-1979,"358.25 ","355.25 ","359.00 ","356.25 ","353.40 ","335.41 "
02-07-1979,"359.50 ","359.00 ","363.00 ","362.50 ","353.25 ","335.74 "
02-08-1979,"359.75 ","359.50 ","365.00 ","361.75 ","353.14 ","336.02 "
02-09-1979,"362.13 ","361.75 ","369.00 ","367.50 ","353.05 ","336.36 "
02-12-1979,"366.25 ","362.50 ","366.50 ","364.50 ","352.78 ","336.67 "
02-13-1979,"360.50 ","358.00 ","362.50 ","362.25 ","352.53 ","336.93 "
02-14-1979,"363.75 ","361.25 ","364.00 ","363.50 ","352.44 ","337.24 "
02-15-1979,"364.25 ","362.00 ","365.00 ","362.50 ","352.46 ","337.58 "
02-16-1979,"362.25 ","358.00 ","363.50 ","359.00 ","352.44 ","337.90 "
02-20-1979,"341.25 ","341.25 ","359.00 ","358.50 ","352.32 ","338.21 "
02-21-1979,"358.63 ","357.25 ","369.00 ","368.75 ","352.44 ","338.55 "
02-22-1979,"370.50 ","366.00 ","373.50 ","366.25 ","352.57 ","338.89 "
02-23-1979,"366.50 ","363.00 ","368.00 ","364.00 ","352.68 ","339.20 "
02-26-1979,"362.00 ","359.00 ","366.00 ","365.75 ","352.94 ","339.51 "
02-27-1979,"363.25 ","363.00 ","370.50 ","369.25 ","353.36 ","339.82 "
02-28-1979,"371.00 ","371.00 ","376.50 ","375.38 ","353.66 ","340.14 "
03-01-1979,"376.00 ","375.00 ","384.50 ","384.50 ","353.88 ","340.45 "
03-02-1979,"386.25 ","377.00 ","390.00 ","380.00 ","354.02 ","340.75 "
03-05-1979,"378.00 ","377.00 ","386.50 ","386.25 ","354.90 ","341.08 "
03-06-1979,"387.25 ","380.00 ","387.50 ","381.75 ","355.77 ","341.37 "
03-07-1979,"385.00 ","381.50 ","385.50 ","385.50 ","356.68 ","341.66 "
03-08-1979,"384.00 ","382.00 ","387.00 ","383.25 ","357.58 ","341.96 "
03-09-1979,"385.00 ","383.50 ","387.00 ","386.50 ","358.46 ","342.23 "
03-12-1979,"385.00 ","378.00 ","385.50 ","379.25 ","359.15 ","342.48 "
03-13-1979,"378.00 ","371.00 ","378.50 ","371.50 ","359.72 ","342.67 "
03-14-1979,"373.00 ","367.00 ","373.00 ","368.00 ","360.26 ","342.85 "
03-15-1979,"367.00 ","367.00 ","377.00 ","376.75 ","361.05 ","343.03 "
03-16-1979,"376.75 ","376.75 ","376.75 ","376.75 ","361.94 ","343.26 "
03-19-1979,"376.38 ","373.50 ","377.00 ","377.00 ","362.80 ","343.51 "
03-20-1979,"376.50 ","373.50 ","377.50 ","377.00 ","363.61 ","343.78 "
03-21-1979,"377.00 ","373.00 ","377.00 ","374.00 ","364.28 ","344.00 "
03-22-1979,"343.25 ","342.00 ","344.75 ","342.25 ","364.19 ","344.07 "
03-23-1979,"341.25 ","341.00 ","346.75 ","345.25 ","364.01 ","344.17 "
03-26-1979,"346.75 ","346.50 ","348.00 ","346.75 ","363.85 ","344.28 "
03-27-1979,"345.75 ","343.25 ","347.75 ","347.75 ","363.71 ","344.43 "
03-28-1979,"347.88 ","347.75 ","351.00 ","348.00 ","363.67 ","344.62 "
03-29-1979,"346.25 ","339.00 ","346.50 ","340.00 ","363.38 ","344.77 "
03-30-1979,"338.50 ","337.75 ","340.50 ","339.75 ","363.13 ","344.92 "
04-02-1979,"338.75 ","334.00 ","340.00 ","334.25 ","362.70 ","345.03 "
04-03-1979,"334.25 ","332.75 ","336.25 ","333.50 ","362.36 ","345.09 "
04-04-1979,"333.25 ","333.00 ","336.50 ","336.25 ","362.03 ","345.15 "
04-05-1979,"336.25 ","335.75 ","338.50 ","337.75 ","361.75 ","345.23 "
04-06-1979,"337.50 ","336.00 ","339.25 ","336.50 ","361.46 ","345.31 "
04-09-1979,"336.00 ","333.25 ","336.00 ","334.50 ","361.14 ","345.37 "
04-10-1979,"333.38 ","332.00 ","338.00 ","337.75 ","360.91 ","345.45 "
04-11-1979,"337.63 ","337.50 ","340.00 ","339.75 ","360.64 ","345.55 "
04-12-1979,"340.25 ","337.50 ","343.00 ","338.25 ","360.37 ","345.66 "
04-16-1979,"336.50 ","335.00 ","337.50 ","336.50 ","360.07 ","345.79 "
04-17-1979,"337.00 ","337.00 ","342.75 ","341.75 ","359.81 ","345.95 "
04-18-1979,"343.00 ","339.00 ","343.00 ","339.75 ","359.44 ","346.07 "
04-19-1979,"340.50 ","338.25 ","341.50 ","338.75 ","359.09 ","346.18 "
04-20-1979,"338.13 ","336.00 ","338.75 ","338.25 ","358.60 ","346.23 "
04-23-1979,"337.25 ","337.25 ","340.00 ","339.75 ","358.16 ","346.31 "
